# BEAST v1.9.0pre20160930 Prerelease https://github.com/beast-dev/beast-mcmc/commit/f5e0bdd
# Generated Sun Mar 19 23:18:09 GMT 2017 [seed=18000]
# -seed 18000 -overwrite -beagle -beagle_CPU -beagle_SSE -beagle_opencl -beagle_double -beagle_scaling dynamic -beagle_async -beagle_instances 4 ZIKV.ZiBRA_no3Rio-Pardis_noFlorida-4_Mexico_Chiu.allGenBank.Strict-Skyline.1500.completehistory_asymRegion.sub4.n10.xml
state	totalChangeCount	completeHistory_1
0	23.0	{{1,1.1004006505110495,Brazil_Northeast,Brazil_North},{1,1.6949376858022354,SouthAmerica,Brazil_North},{1,0.4887159796373719,Caribbean,Brazil_Southeast},{1,0.7759254834999101,Brazil_North,Brazil_Southeast},{1,2.1096700963203943,SouthAmerica,Brazil_Southeast},{1,1.0718806267685124,Brazil_Northeast,Brazil_Southeast},{1,1.9367945657688899,Brazil_North,Brazil_Southeast},{1,1.3499570236744813,Caribbean,Brazil_Southeast},{1,1.0679842038410658,Brazil_Northeast,Brazil_Southeast},{1,2.1379715923917146,Brazil_Northeast,Brazil_Southeast},{1,9.703188767940617,SouthEastAsia,Micronesia},{1,1.3012485818679362,Caribbean,SouthAmerica},{1,0.6287182526650855,Caribbean,SouthAmerica},{1,2.55465039328987,Brazil_Northeast,Brazil_North},{1,1.3064659474123284,Brazil_Northeast,Brazil_Southeast},{1,1.690749640989226,Brazil_Northeast,SouthAmerica},{1,1.825560728828789,Brazil_Northeast,Caribbean},{1,2.126637247624462,SouthAmerica,CentralAmerica},{1,2.1090928445780377,SouthAmerica,Brazil_North},{1,1.9526388934030008,SouthAmerica,Caribbean},{1,2.506685906662068,Brazil_Northeast,SouthAmerica},{1,2.834907877910012,Polynesia,Brazil_Northeast},{1,4.506803088863688,SouthEastAsia,Polynesia}} 23
5000	33.0	{{1,1.369457841305634,Brazil_Northeast,Brazil_North},{1,1.5468931825051282,Brazil_Northeast,Brazil_North},{1,1.140625072597907,SouthAmerica,Brazil_North},{1,0.7730736369440347,Brazil_North,Brazil_Southeast},{1,1.6523354920641138,Brazil_Northeast,Brazil_Southeast},{1,0.8868693596712589,Brazil_Northeast,Brazil_Southeast},{1,1.5365903935365934,Brazil_Northeast,Brazil_Southeast},{1,0.6541707426541437,Brazil_Northeast,Brazil_Southeast},{1,1.3410164290360684,Brazil_Northeast,Brazil_Southeast},{1,1.7764537811570782,Brazil_Northeast,Brazil_Southeast},{1,0.6275349797997174,Brazil_Northeast,Caribbean},{1,0.2011238100140913,Brazil_Southeast,Caribbean},{1,14.79169812461317,CentralAmerica,Brazil_North},{1,13.399667137511651,Brazil_North,SouthAmerica},{1,12.803825501151184,SouthAmerica,Micronesia},{1,1.0700427921980107,Caribbean,SouthAmerica},{1,1.0093102964506617,Caribbean,SouthAmerica},{1,16.32866568649327,CentralAmerica,Brazil_North},{1,12.33395122389402,Brazil_North,Caribbean},{1,6.051073973889446,Caribbean,SouthEastAsia},{1,3.1255372669510417,Polynesia,SouthEastAsia},{1,1.6684347365370784,Brazil_Northeast,CentralAmerica},{1,1.735679477290594,Brazil_Northeast,SouthAmerica},{1,1.2901321034948086,Brazil_Northeast,Brazil_Southeast},{1,2.2858656796125914,Brazil_Northeast,Micronesia},{1,2.2415385667966423,Micronesia,Brazil_North},{1,1.493631295222483,Brazil_Northeast,Caribbean},{1,1.3245745708077254,SouthAmerica,Brazil_Southeast},{1,2.007847653966094,Brazil_North,SouthAmerica},{1,2.25822061999409,Brazil_Northeast,Brazil_North},{1,2.8309296442643697,Polynesia,Brazil_Northeast},{1,10.347816594213098,SouthEastAsia,Polynesia},{1,14.550354167954804,CentralAmerica,SouthEastAsia}} 33
10000	27.0	{{1,1.5570033527657199,Brazil_Northeast,Brazil_North},{1,1.1994000081596385,SouthAmerica,Brazil_North},{1,0.5462744296202767,Brazil_North,Brazil_Southeast},{1,1.82662824989225,Brazil_Northeast,Brazil_Southeast},{1,1.288774105247693,Brazil_Northeast,Brazil_Southeast},{1,0.6800594924723427,Brazil_North,Brazil_Southeast},{1,1.421871620387303,Caribbean,Brazil_Southeast},{1,0.8970790440154143,Brazil_Northeast,Brazil_Southeast},{1,1.6676058395397428,Brazil_Northeast,Brazil_Southeast},{1,0.4917562783683376,Brazil_Southeast,Caribbean},{1,14.783634517535987,SouthEastAsia,CentralAmerica},{1,14.71030037913008,CentralAmerica,Brazil_North},{1,14.327995275838614,Brazil_North,CentralAmerica},{1,12.302741450836539,CentralAmerica,Micronesia},{1,0.6591031075574734,Caribbean,SouthAmerica},{1,0.7766381793622442,Caribbean,SouthAmerica},{1,1.3295450018875725,SouthAmerica,Brazil_Southeast},{1,1.815751271165318,SouthAmerica,Brazil_North},{1,2.3184345975624203,Brazil_Northeast,SouthAmerica},{1,1.71115825890185,Brazil_Northeast,CentralAmerica},{1,1.0569349199923177,Brazil_Northeast,Brazil_Southeast},{1,1.63804471018649,Brazil_Northeast,SouthAmerica},{1,2.1856421824507426,Brazil_Northeast,Brazil_North},{1,2.2062902899509167,Brazil_Northeast,Brazil_North},{1,1.8040613086992576,Brazil_Northeast,Caribbean},{1,2.7601023450134328,Polynesia,Brazil_Northeast},{1,6.066847830308574,SouthEastAsia,Polynesia}} 27
15000	26.0	{{1,1.6042530437956783,Brazil_Northeast,Brazil_North},{1,0.55125553588075,Brazil_Southeast,Brazil_North},{1,1.418414602267685,SouthAmerica,Brazil_North},{1,0.36694323413965163,Brazil_Southeast,Brazil_North},{1,2.080741287975972,Brazil_Northeast,SouthAmerica},{1,1.5357627390318922,SouthAmerica,Brazil_Northeast},{1,1.167667786798251,SouthAmerica,Brazil_Southeast},{1,2.0955938519380624,Brazil_Northeast,Brazil_Southeast},{1,0.463182052895015,Brazil_Northeast,Brazil_Southeast},{1,0.9716328518511133,Caribbean,Brazil_Southeast},{1,1.6523980272958476,Brazil_Northeast,Brazil_Southeast},{1,1.1435914326234757,SouthAmerica,Caribbean},{1,13.02487573974086,SouthEastAsia,Polynesia},{1,11.830849962122766,Polynesia,Micronesia},{1,0.6798153721000971,Caribbean,SouthAmerica},{1,0.8550281950482137,Caribbean,SouthAmerica},{1,1.955670169226701,SouthAmerica,Brazil_North},{1,2.2552407366757223,Brazil_Northeast,SouthAmerica},{1,2.0688396527134056,Brazil_Northeast,CentralAmerica},{1,2.051856108033948,Brazil_Northeast,Caribbean},{1,0.9738911210778303,Brazil_Southeast,Brazil_North},{1,2.090543980637004,Brazil_Northeast,Brazil_Southeast},{1,1.463376778205651,Brazil_Northeast,SouthAmerica},{1,1.0664926302887192,Brazil_Northeast,Brazil_Southeast},{1,2.729487275423149,Polynesia,Brazil_Northeast},{1,5.439644259251098,SouthEastAsia,Polynesia}} 26
20000	25.0	{{1,1.2494539233195674,Brazil_Northeast,Brazil_North},{1,1.124567378560585,Brazil_Northeast,Brazil_North},{1,1.52818803115929,SouthAmerica,Brazil_North},{1,0.3494593426290617,Brazil_North,Brazil_Southeast},{1,0.5456373717781606,Brazil_Northeast,Brazil_Southeast},{1,1.031232712100389,Brazil_Northeast,Brazil_Southeast},{1,0.8355551237985122,Brazil_Northeast,Brazil_Southeast},{1,0.7100958581473951,Brazil_Northeast,Brazil_Southeast},{1,0.4860986533156011,Brazil_Northeast,Brazil_Southeast},{1,1.9022974640977752,Brazil_Northeast,Brazil_Southeast},{1,0.6243089890645683,Brazil_Southeast,Caribbean},{1,13.599961903014844,SouthEastAsia,Micronesia},{1,0.747571438704264,Caribbean,SouthAmerica},{1,0.9961534908633285,Caribbean,SouthAmerica},{1,1.2009959069076799,Brazil_Northeast,Brazil_Southeast},{1,1.873703582444909,Brazil_Northeast,SouthAmerica},{1,1.926892043860743,Brazil_Northeast,Brazil_Southeast},{1,1.876079322593793,Brazil_Southeast,CentralAmerica},{1,1.4274761987073492,SouthAmerica,Brazil_Southeast},{1,2.0547592931940475,SouthAmerica,Brazil_North},{1,2.1473609271270675,Brazil_Northeast,SouthAmerica},{1,1.424175500710294,Brazil_Northeast,Caribbean},{1,1.8286993015576067,Brazil_Northeast,Brazil_North},{1,2.5442855702448783,Polynesia,Brazil_Northeast},{1,6.6147234335330065,SouthEastAsia,Polynesia}} 25
25000	27.0	{{1,1.5926454786852686,Brazil_Northeast,Brazil_North},{1,0.7628112062821094,Caribbean,Brazil_Southeast},{1,0.7606880635757096,Brazil_North,Brazil_Southeast},{1,0.9066592654639107,Brazil_Northeast,Brazil_Southeast},{1,0.6580360344866265,Brazil_Northeast,Brazil_Southeast},{1,1.2057228198466237,Brazil_North,Brazil_Southeast},{1,1.1833022761061378,Caribbean,Brazil_Southeast},{1,1.2851756119784126,Brazil_Northeast,Brazil_Southeast},{1,0.7734130414200078,Brazil_Northeast,Brazil_Southeast},{1,12.67282311874402,SouthEastAsia,Micronesia},{1,0.8089821017215965,Brazil_Northeast,SouthAmerica},{1,0.9752702709609268,Caribbean,SouthAmerica},{1,1.4147931661656943,Brazil_North,SouthAmerica},{1,1.1682908123865607,Caribbean,Brazil_Southeast},{1,0.6873120082202497,Brazil_Southeast,SouthAmerica},{1,3.750958582879249,Polynesia,SouthEastAsia},{1,1.9824078289815918,Brazil_Northeast,Caribbean},{1,1.6188335618943859,Brazil_Northeast,Brazil_Southeast},{1,1.6214933553115611,Brazil_Northeast,SouthAmerica},{1,2.10018198881658,Brazil_Northeast,Brazil_North},{1,1.9484486615906345,Brazil_Northeast,Brazil_North},{1,1.8139318332304435,Brazil_Northeast,CentralAmerica},{1,1.795892147555884,Brazil_North,SouthAmerica},{1,1.471447936178153,Brazil_North,Caribbean},{1,2.0801905509820364,Brazil_Northeast,Brazil_North},{1,2.6022855084666467,Polynesia,Brazil_Northeast},{1,6.304500155680576,SouthEastAsia,Polynesia}} 27
30000	27.0	{{1,1.2292352711272316,Brazil_Northeast,Brazil_North},{1,0.8441630530274111,Brazil_North,Brazil_Southeast},{1,0.4989483274840343,Brazil_Northeast,Brazil_Southeast},{1,0.5413271440726952,Brazil_North,Brazil_Southeast},{1,1.0075007605642843,Brazil_Northeast,Brazil_Southeast},{1,1.0782654840765722,Brazil_Northeast,Brazil_Southeast},{1,0.6869532196427461,Brazil_North,Brazil_Southeast},{1,0.5580719864184468,Brazil_Southeast,Caribbean},{1,13.257629936017224,Brazil_North,Micronesia},{1,3.152075890952393,Polynesia,SouthAmerica},{1,3.0478960868609475,SouthAmerica,Polynesia},{1,1.0782420444862084,Caribbean,SouthAmerica},{1,1.6844576838590266,Brazil_North,SouthAmerica},{1,0.8739360231176247,Caribbean,SouthAmerica},{1,6.436395299335843,Brazil_North,SouthEastAsia},{1,1.6146516812652383,Brazil_Southeast,CentralAmerica},{1,2.0142795138441363,Brazil_North,Brazil_Southeast},{1,1.9275752302117994,Brazil_North,SouthAmerica},{1,1.2206627499823361,Brazil_North,Brazil_Southeast},{1,2.2708246628418074,Brazil_Northeast,Brazil_North},{1,1.4853260645681223,Brazil_Northeast,SouthAmerica},{1,1.7399795352934662,Brazil_Northeast,Brazil_Southeast},{1,1.3459923030125125,Brazil_Northeast,Caribbean},{1,2.1863471535962122,Brazil_Northeast,Brazil_North},{1,2.681495270040462,Polynesia,Brazil_Northeast},{1,5.7256674261569,SouthEastAsia,Polynesia},{1,14.94924037564441,Brazil_North,SouthEastAsia}} 27
35000	25.0	{{1,0.4760818527477646,Brazil_Northeast,Brazil_North},{1,1.7690708153691803,Brazil_Northeast,Brazil_North},{1,1.5256841281992108,SouthAmerica,Micronesia},{1,1.1804717779376772,Micronesia,Brazil_North},{1,0.7697339949067004,SouthAmerica,Brazil_Southeast},{1,0.7888221091008426,Brazil_North,Brazil_Southeast},{1,2.039979790869659,Brazil_Northeast,Brazil_Southeast},{1,0.35556768741971956,Brazil_Northeast,Brazil_Southeast},{1,1.39888696431413,Brazil_Northeast,Brazil_Southeast},{1,1.4622683230454105,Brazil_Northeast,Brazil_Southeast},{1,1.4562187296649263,Brazil_Northeast,Brazil_Southeast},{1,0.9969884955789992,Brazil_Northeast,Brazil_Southeast},{1,1.1550100567684674,SouthAmerica,Caribbean},{1,15.177104362226084,SouthEastAsia,Micronesia},{1,0.8701974694436223,Caribbean,SouthAmerica},{1,0.8468746025531013,Caribbean,SouthAmerica},{1,1.901262159378142,Brazil_Northeast,Brazil_North},{1,1.6237140688700575,Brazil_Northeast,CentralAmerica},{1,1.3351256781461875,Brazil_Northeast,Brazil_Southeast},{1,1.1905983469784895,Brazil_Northeast,SouthAmerica},{1,1.4956498897057986,Brazil_Northeast,Caribbean},{1,2.012213661139348,Brazil_Northeast,SouthAmerica},{1,1.975881257662939,Brazil_Northeast,Brazil_North},{1,2.797322161815071,Polynesia,Brazil_Northeast},{1,4.683745490350396,SouthEastAsia,Polynesia}} 25
40000	26.0	{{1,1.4013380916278924,Brazil_Northeast,Brazil_North},{1,1.4391544957561722,Brazil_Northeast,Brazil_North},{1,1.108903686117477,SouthAmerica,Brazil_North},{1,1.0162772002891418,SouthAmerica,Caribbean},{1,0.7221293757631371,Caribbean,Brazil_Southeast},{1,0.6300284312633673,Brazil_North,Brazil_Southeast},{1,1.7106834475966903,Brazil_Northeast,Brazil_Southeast},{1,0.9617828935916113,Brazil_Northeast,Brazil_Southeast},{1,1.1570104392244946,Brazil_Northeast,Brazil_Southeast},{1,1.0584199595181278,Brazil_Northeast,Brazil_Southeast},{1,1.8225782135920898,Brazil_Northeast,Brazil_Southeast},{1,0.8118424412271129,SouthAmerica,Caribbean},{1,12.246526006677005,SouthEastAsia,Micronesia},{1,0.9824571552155945,Caribbean,SouthAmerica},{1,0.7291281907468667,Caribbean,SouthAmerica},{1,1.9251968839509277,Brazil_Northeast,SouthAmerica},{1,1.7746418376652584,Brazil_Northeast,Brazil_North},{1,1.9281069599416112,Brazil_Northeast,Brazil_North},{1,1.1778749835928188,Brazil_Northeast,Brazil_Southeast},{1,1.4051770613273544,Brazil_Northeast,SouthAmerica},{1,1.7393837714117488,Brazil_Northeast,CentralAmerica},{1,1.4221291784470438,Brazil_Southeast,Caribbean},{1,1.8633201928993006,Brazil_Northeast,Brazil_Southeast},{1,3.0071646638092453,Polynesia,Brazil_Northeast},{1,6.75258486606857,SouthEastAsia,Brazil_Northeast},{1,5.477039558207809,Brazil_Northeast,Polynesia}} 26
45000	26.0	{{1,1.2970885268116117,Brazil_Northeast,Brazil_North},{1,0.9444263069538714,Brazil_Southeast,Brazil_North},{1,1.094626563123422,SouthAmerica,Brazil_North},{1,0.975239831587132,Brazil_North,Brazil_Southeast},{1,0.6457898029786004,Brazil_North,Brazil_Southeast},{1,0.4712820585544737,Brazil_Northeast,Brazil_Southeast},{1,0.48228803687101207,Brazil_Northeast,Brazil_Southeast},{1,0.924615096031993,Brazil_Northeast,Brazil_Southeast},{1,1.3496052325112278,Brazil_Northeast,Brazil_Southeast},{1,0.6587033185710902,Brazil_Northeast,Brazil_Southeast},{1,0.5845348752665186,Brazil_North,Caribbean},{1,15.268248872356928,SouthEastAsia,Micronesia},{1,0.6913529108386715,Caribbean,SouthAmerica},{1,1.1197264119452317,Caribbean,SouthAmerica},{1,1.4297523163518526,SouthAmerica,Brazil_North},{1,1.7182571870027168,SouthAmerica,Brazil_North},{1,2.1605072944155466,Brazil_Northeast,SouthAmerica},{1,1.5602786355594809,Brazil_Northeast,CentralAmerica},{1,1.8052070018543716,Brazil_Northeast,Brazil_North},{1,1.6946200160520204,Brazil_Northeast,Brazil_Southeast},{1,2.0266573781755217,Brazil_Northeast,SouthAmerica},{1,2.270812621151213,Brazil_Northeast,Brazil_Southeast},{1,1.6183453124941087,Brazil_Northeast,Caribbean},{1,2.7903706671168793,Polynesia,Caribbean},{1,2.77928658430148,Caribbean,Brazil_Northeast},{1,4.548478627610176,SouthEastAsia,Polynesia}} 26
