# BEAST v1.9.0pre20160930 Prerelease https://github.com/beast-dev/beast-mcmc/commit/f5e0bdd
# Generated Sun Mar 19 16:10:57 GMT 2017 [seed=19734]
# -seed 19734 -overwrite -beagle -beagle_CPU -beagle_SSE -beagle_opencl -beagle_double -beagle_scaling dynamic -beagle_async -beagle_instances 4 ZIKV.ZiBRA_no3Rio-Pardis_noFlorida-4_Mexico_Chiu.allGenBank.Strict-Skyline.1500.completehistory_asymRegion.sub1.n10.xml
state	totalChangeCount	completeHistory_1
0	25.0	{{1,1.5443741559615594,SouthAmerica,Brazil_North},{1,1.9171612325492102,Brazil_Northeast,Brazil_North},{1,1.6281918220582152,Brazil_North,Brazil_Southeast},{1,0.4661290613554513,Brazil_North,Brazil_Southeast},{1,1.0506093819112752,Brazil_Northeast,Brazil_Southeast},{1,1.4292281433812224,Brazil_Northeast,Brazil_Southeast},{1,0.6883723228990242,Caribbean,Brazil_Southeast},{1,0.4670884789118557,Brazil_Northeast,Brazil_Southeast},{1,1.8321920551806803,Brazil_Northeast,Caribbean},{1,1.1408105145843188,SouthAmerica,CentralAmerica},{1,0.9265132317502958,SouthAmerica,CentralAmerica},{1,12.219163740826339,SouthEastAsia,Micronesia},{1,0.9802258388010197,Brazil_Northeast,SouthAmerica},{1,0.9095755996774831,Caribbean,SouthAmerica},{1,2.1995826467733495,Brazil_Northeast,Brazil_North},{1,1.6568102761874335,Brazil_Northeast,SouthAmerica},{1,1.7812543922825086,Brazil_Northeast,Brazil_Southeast},{1,2.022503262478444,Brazil_Northeast,Caribbean},{1,0.9479175350450701,SouthAmerica,Caribbean},{1,1.899903622544798,SouthAmerica,Brazil_Southeast},{1,2.087105348670234,SouthAmerica,Brazil_North},{1,2.238929083022109,Brazil_Northeast,SouthAmerica},{1,1.9346316042170415,Brazil_Northeast,CentralAmerica},{1,2.7632288834894547,Polynesia,Brazil_Northeast},{1,5.484600518818938,SouthEastAsia,Polynesia}} 25
5000	30.0	{{1,1.229923341430306,Brazil_Northeast,Brazil_North},{1,0.6185402707431995,Brazil_Northeast,Brazil_North},{1,1.6931064984076212,Brazil_Northeast,Brazil_North},{1,2.0698965299478655,Brazil_Northeast,Brazil_Southeast},{1,0.4961883418040838,Brazil_North,Brazil_Southeast},{1,1.832119861596559,Brazil_Northeast,Brazil_Southeast},{1,0.7720565853481002,Brazil_Northeast,Brazil_Southeast},{1,2.0331949606902744,Brazil_Northeast,Brazil_Southeast},{1,1.9005759200375496,Brazil_Northeast,Brazil_Southeast},{1,1.7848450295177345,Brazil_Northeast,Caribbean},{1,0.8642189957897329,SouthAmerica,CentralAmerica},{1,1.088959980189915,SouthAmerica,CentralAmerica},{1,14.759667244663104,SouthEastAsia,SouthAmerica},{1,14.401874451799648,SouthAmerica,Polynesia},{1,10.863596899003673,Polynesia,Micronesia},{1,1.1227157964877585,Brazil_Northeast,SouthAmerica},{1,0.7516434246938978,Caribbean,SouthAmerica},{1,1.8320184410198497,Brazil_Northeast,SouthAmerica},{1,1.7218283653500752,Brazil_Northeast,SouthAmerica},{1,1.6318304630610345,Brazil_Northeast,SouthAmerica},{1,1.9097672380803896,Brazil_Northeast,CentralAmerica},{1,1.5628563230938695,Brazil_Northeast,Caribbean},{1,1.2647303469169673,Brazil_Northeast,Brazil_Southeast},{1,2.076357269476543,Brazil_Northeast,Brazil_North},{1,1.6313105952930589,Brazil_Northeast,Brazil_North},{1,1.8406293731820544,Brazil_Northeast,Brazil_Southeast},{1,1.9172792774478002,Brazil_Northeast,SouthAmerica},{1,1.6461076144049904,Brazil_Northeast,Caribbean},{1,2.8620444373719978,Polynesia,Brazil_Northeast},{1,5.561625130702162,SouthEastAsia,Polynesia}} 30
10000	30.0	{{1,0.6460932113954299,Brazil_Southeast,Brazil_North},{1,2.231174153314264,Brazil_North,Brazil_Southeast},{1,0.45168433046313267,Brazil_North,Brazil_Southeast},{1,1.7346266074951258,Brazil_Northeast,Brazil_Southeast},{1,1.5949607358976376,Brazil_Northeast,Brazil_Southeast},{1,1.606696551882746,Brazil_Northeast,Brazil_Southeast},{1,1.8659599036967967,Brazil_Northeast,Caribbean},{1,0.8021874241557871,SouthAmerica,CentralAmerica},{1,1.2493766060599478,SouthAmerica,CentralAmerica},{1,11.165099003553884,SouthEastAsia,Micronesia},{1,0.8914037439842966,Brazil_Northeast,SouthAmerica},{1,1.3543398718584014,Caribbean,SouthAmerica},{1,1.4098465521453698,Brazil_North,Brazil_Northeast},{1,0.9508925741353085,Brazil_Northeast,SouthAmerica},{1,1.3518659675582572,Brazil_North,SouthAmerica},{1,0.6766126060059177,Brazil_North,SouthAmerica},{1,1.4516685306730548,Brazil_North,Brazil_Southeast},{1,0.7572678655874734,Brazil_Southeast,Brazil_North},{1,2.062826303489707,Brazil_Northeast,Brazil_North},{1,1.8534961115872883,Brazil_Northeast,Brazil_Southeast},{1,1.96078947861501,Brazil_Northeast,SouthAmerica},{1,2.1287870703561333,Brazil_Northeast,CentralAmerica},{1,1.818955004185745,Brazil_North,Caribbean},{1,1.4740294808925782,Brazil_North,Brazil_Southeast},{1,2.458686154040567,Brazil_Northeast,Brazil_North},{1,1.472610053458708,Brazil_Northeast,Caribbean},{1,2.5007269616996997,Brazil_Northeast,Brazil_North},{1,2.147323095098934,Brazil_Northeast,Brazil_Southeast},{1,2.839462422987343,Polynesia,Brazil_Northeast},{1,4.004035155825408,SouthEastAsia,Polynesia}} 30
15000	33.0	{{1,1.8106444724376665,Brazil_Northeast,Brazil_North},{1,1.527008727971312,Brazil_Northeast,Brazil_North},{1,1.5550456464489981,Brazil_North,Brazil_Southeast},{1,0.5155816240367295,Brazil_North,Brazil_Southeast},{1,1.507677175634472,Brazil_Northeast,Brazil_Southeast},{1,1.2663323113271403,Brazil_Northeast,Brazil_Southeast},{1,1.1070715299728993,Brazil_Northeast,Brazil_Southeast},{1,1.5736390840914634,Brazil_Northeast,Brazil_Southeast},{1,1.7939045929746358,Brazil_Northeast,Caribbean},{1,1.1062604503219668,SouthAmerica,Micronesia},{1,0.9659648072991468,Micronesia,CentralAmerica},{1,0.8029866965252641,SouthAmerica,CentralAmerica},{1,10.926723113900175,SouthEastAsia,Micronesia},{1,1.5427446576477273,Brazil_Northeast,SouthAmerica},{1,0.9307770876812772,Caribbean,SouthAmerica},{1,1.253496091842948,Brazil_Northeast,SouthAmerica},{1,1.7440461710165387,Brazil_Northeast,SouthAmerica},{1,1.5014193031238698,Brazil_Northeast,SouthAmerica},{1,6.709142003355861,SouthEastAsia,Micronesia},{1,6.171342573218645,Micronesia,CentralAmerica},{1,5.365108593576763,CentralAmerica,SouthEastAsia},{1,2.118544828140492,Brazil_Northeast,CentralAmerica},{1,1.8253994210315074,CentralAmerica,Caribbean},{1,2.025031173564282,Brazil_Northeast,CentralAmerica},{1,1.688066086720093,Brazil_Northeast,Caribbean},{1,1.569058697323686,Brazil_Northeast,Brazil_Southeast},{1,2.294958007176076,Brazil_Northeast,Brazil_North},{1,1.7200496913591299,Brazil_Northeast,Brazil_North},{1,2.0598896442842882,Brazil_Northeast,SouthAmerica},{1,2.3263602283099827,Brazil_Northeast,Brazil_Southeast},{1,2.193920667443957,Brazil_Northeast,Brazil_North},{1,3.0673558659019258,Polynesia,Brazil_Northeast},{1,4.855240543349959,SouthEastAsia,Polynesia}} 33
20000	29.0	{{1,1.2868450926252357,SouthAmerica,Brazil_North},{1,1.9556388791942143,Brazil_Northeast,Brazil_North},{1,2.1527372861397054,Brazil_Northeast,Brazil_North},{1,1.1056180596817715,Brazil_Northeast,Brazil_Southeast},{1,0.9434599970507617,Brazil_North,Brazil_Southeast},{1,0.7097204299809792,Brazil_Northeast,Brazil_Southeast},{1,0.48498703869145654,Brazil_Northeast,Brazil_Southeast},{1,0.8874148493636207,Brazil_Northeast,Brazil_Southeast},{1,0.7466123947732295,Brazil_Northeast,Brazil_Southeast},{1,1.87677162703633,Brazil_Northeast,Caribbean},{1,1.1250140931850785,SouthAmerica,CentralAmerica},{1,0.8003546202464856,SouthAmerica,CentralAmerica},{1,1.2996491886330284,Brazil_Northeast,SouthAmerica},{1,0.837604399048473,Caribbean,SouthAmerica},{1,9.94505549656368,Micronesia,SouthEastAsia},{1,1.8245898065892505,Brazil_Northeast,Brazil_North},{1,1.2142156560182193,Brazil_Northeast,Brazil_North},{1,1.741349796187778,Brazil_Northeast,Brazil_Southeast},{1,1.8908411200961546,Brazil_Northeast,Caribbean},{1,1.6492283381052215,Brazil_Northeast,SouthAmerica},{1,2.0002353636009818,Brazil_Northeast,CentralAmerica},{1,2.3218514726798594,SouthAmerica,Brazil_North},{1,1.0509947643453201,SouthAmerica,Caribbean},{1,0.9873273307590089,SouthAmerica,Brazil_Southeast},{1,2.6822876912083924,Brazil_Northeast,SouthAmerica},{1,3.135945026536831,Polynesia,Brazil_Northeast},{1,6.078569161519317,SouthEastAsia,CentralAmerica},{1,5.81668410239798,CentralAmerica,Polynesia},{1,15.452665040036457,Micronesia,SouthEastAsia}} 29
25000	32.0	{{1,1.3626083112031093,SouthAmerica,Brazil_North},{1,1.164197062618981,SouthAmerica,Brazil_North},{1,0.5350960689752582,Brazil_Northeast,Brazil_North},{1,2.0068917281329814,Brazil_Southeast,Brazil_Northeast},{1,1.464955470488921,Brazil_Northeast,Brazil_Southeast},{1,0.6630039638715584,Brazil_Southeast,Brazil_North},{1,1.556380122862764,Caribbean,Brazil_Northeast},{1,0.679323502779628,Brazil_North,Brazil_Southeast},{1,1.066339897857632,Brazil_Northeast,Brazil_Southeast},{1,0.867397606411303,Brazil_Northeast,Brazil_Southeast},{1,0.7710357327764072,Brazil_Northeast,Brazil_Southeast},{1,2.1764009291711877,Brazil_Northeast,Brazil_Southeast},{1,0.925723259867917,SouthAmerica,CentralAmerica},{1,1.3664861172118932,SouthAmerica,CentralAmerica},{1,1.1051989771279966,Brazil_Northeast,SouthAmerica},{1,0.8808733698725275,Caribbean,SouthAmerica},{1,9.01695875110171,Micronesia,SouthEastAsia},{1,2.105311612128748,Brazil_Northeast,Caribbean},{1,1.7822362241692284,Brazil_Northeast,SouthAmerica},{1,2.2271931346647156,Brazil_Northeast,Brazil_North},{1,2.259550970208269,Brazil_Northeast,CentralAmerica},{1,1.8049223926392943,SouthAmerica,Brazil_North},{1,1.1875835973851072,SouthAmerica,Caribbean},{1,1.0244839562592933,SouthAmerica,Brazil_Southeast},{1,2.20177921243043,Brazil_Northeast,SouthAmerica},{1,2.0704429542697453,Brazil_Southeast,Caribbean},{1,2.4790065323963097,Brazil_Northeast,Brazil_Southeast},{1,2.9586397776166704,Polynesia,Brazil_Northeast},{1,3.6118874633984506,SouthEastAsia,Polynesia},{1,7.643366925600952,SouthEastAsia,CentralAmerica},{1,7.187202235636831,CentralAmerica,SouthEastAsia},{1,12.721087482260796,Micronesia,SouthEastAsia}} 32
30000	32.0	{{1,1.1824791039704694,SouthAmerica,Brazil_North},{1,0.551422953248683,Brazil_Northeast,Brazil_North},{1,0.9570625435538673,Brazil_North,Brazil_Southeast},{1,0.5307231474421071,Brazil_North,Brazil_Southeast},{1,1.2969003253126798,Brazil_Northeast,Brazil_Southeast},{1,1.5079854429919413,Brazil_Northeast,Brazil_Southeast},{1,1.0264338017062484,Brazil_Northeast,Brazil_Southeast},{1,0.9926021837342216,Brazil_Northeast,Brazil_Southeast},{1,1.7813143567697611,Brazil_Northeast,Caribbean},{1,1.1870385524924207,SouthAmerica,CentralAmerica},{1,1.2106139106730909,SouthAmerica,CentralAmerica},{1,15.353783197750191,Brazil_Southeast,Micronesia},{1,0.4817284686397827,Brazil_Northeast,SouthAmerica},{1,1.2692803960306052,Caribbean,SouthAmerica},{1,9.413361255719181,Brazil_Southeast,SouthEastAsia},{1,3.5022853920136985,Caribbean,SouthEastAsia},{1,14.592439348791372,Brazil_Southeast,Brazil_North},{1,13.952576115562037,Brazil_North,SouthAmerica},{1,9.205362395646777,SouthAmerica,Brazil_Southeast},{1,5.327076761776329,Brazil_Southeast,SouthEastAsia},{1,1.6353481169887427,Brazil_Northeast,CentralAmerica},{1,0.9834546412622784,SouthAmerica,Brazil_Southeast},{1,1.4143232517027458,SouthAmerica,Caribbean},{1,2.116782893100224,SouthAmerica,Brazil_North},{1,2.5011373733598523,Brazil_Northeast,SouthAmerica},{1,1.825538912817665,Brazil_Northeast,SouthAmerica},{1,2.220248179450854,Brazil_Northeast,Brazil_Southeast},{1,2.377954853222456,Brazil_Northeast,Brazil_North},{1,1.772079739476033,Brazil_Northeast,Caribbean},{1,3.142166039212804,Polynesia,Brazil_Northeast},{1,4.376648034164256,Caribbean,Polynesia},{1,8.449443904733668,Brazil_Southeast,Caribbean}} 32
35000	30.0	{{1,1.6799286254228882,Brazil_Northeast,Brazil_North},{1,1.4382976899905278,Brazil_Southeast,Brazil_North},{1,1.385275970842164,Brazil_Northeast,Brazil_North},{1,1.9278694728655228,Brazil_Northeast,Brazil_Southeast},{1,0.47405777588711095,Brazil_North,Brazil_Southeast},{1,1.3553616717886876,Brazil_Northeast,Brazil_Southeast},{1,1.7117482685582548,Brazil_Northeast,Brazil_Southeast},{1,1.9553687620879365,Brazil_Northeast,Brazil_Southeast},{1,1.9067641959410537,Brazil_Northeast,Caribbean},{1,0.9462224962436458,SouthAmerica,CentralAmerica},{1,0.9446641480192743,SouthAmerica,CentralAmerica},{1,12.012195026259956,SouthEastAsia,Brazil_Southeast},{1,10.243590431283732,Brazil_Southeast,Micronesia},{1,0.6135524924471054,Brazil_Northeast,SouthAmerica},{1,0.9919261872794924,Caribbean,SouthAmerica},{1,1.8800039330273082,Brazil_Northeast,Brazil_Southeast},{1,1.2325593469684886,Brazil_Southeast,SouthAmerica},{1,1.930004926993665,Brazil_Northeast,SouthAmerica},{1,0.7356096734090736,Brazil_Northeast,SouthAmerica},{1,2.045647724797693,Brazil_Northeast,CentralAmerica},{1,2.4972928634801033,Brazil_Northeast,Brazil_Southeast},{1,2.0040710434994793,Brazil_Northeast,Brazil_North},{1,1.6840347257813209,Brazil_Northeast,Caribbean},{1,2.002827345516753,Brazil_Northeast,SouthAmerica},{1,2.059418035404345,Brazil_Northeast,Brazil_Southeast},{1,1.4398577078391597,Brazil_Northeast,Brazil_Southeast},{1,1.0671051351901917,Brazil_Northeast,Caribbean},{1,1.877939797907189,Brazil_Northeast,Brazil_North},{1,2.9571616836808423,Polynesia,Brazil_Northeast},{1,5.227732265044327,SouthEastAsia,Polynesia}} 30
40000	32.0	{{1,1.4300115959522248,Brazil_Northeast,Brazil_North},{1,1.3932023667759605,Brazil_Northeast,SouthAmerica},{1,1.2307680316135017,SouthAmerica,Brazil_North},{1,2.061126588947327,Brazil_Northeast,Brazil_North},{1,1.0332054401880153,Brazil_Northeast,Brazil_Southeast},{1,0.5994919726033332,Brazil_North,Brazil_Southeast},{1,1.5420774240379334,Brazil_Northeast,Brazil_Southeast},{1,1.9066622272635254,Brazil_Northeast,Brazil_Southeast},{1,2.0054119923323084,Brazil_Northeast,Brazil_Southeast},{1,0.948245517191658,Brazil_Northeast,Brazil_Southeast},{1,1.793767226001349,Brazil_Northeast,Caribbean},{1,1.0116662039752744,SouthAmerica,CentralAmerica},{1,1.0887214583779254,SouthAmerica,CentralAmerica},{1,12.821176712868791,Polynesia,Brazil_Northeast},{1,9.968538859558345,Brazil_Northeast,Micronesia},{1,1.7119830681838426,Brazil_Northeast,SouthAmerica},{1,1.1705034327068904,Caribbean,SouthAmerica},{1,1.4873187627631144,Brazil_Northeast,SouthAmerica},{1,1.5102499557231206,Brazil_Northeast,SouthAmerica},{1,1.982259729003466,Brazil_Northeast,SouthAmerica},{1,9.573554314692794,Polynesia,SouthEastAsia},{1,4.947115383584631,Polynesia,SouthEastAsia},{1,10.56703867333356,Polynesia,SouthEastAsia},{1,1.6298687519967798,Brazil_Northeast,SouthAmerica},{1,1.480207960631986,Brazil_Northeast,Caribbean},{1,1.8410521994848816,Brazil_North,Brazil_Southeast},{1,2.377275280677959,Brazil_Northeast,Brazil_North},{1,2.1178906328686584,Brazil_Northeast,CentralAmerica},{1,2.2557872315160283,Brazil_Northeast,Brazil_North},{1,1.7154361865405097,Brazil_Northeast,Brazil_Southeast},{1,1.5967834876479574,Brazil_Northeast,Caribbean},{1,2.999875294077659,Polynesia,Brazil_Northeast}} 32
45000	28.0	{{1,1.5093107144014843,SouthAmerica,Brazil_North},{1,0.8940802858821519,Brazil_Northeast,Brazil_North},{1,0.8854296771854281,Brazil_Northeast,Brazil_North},{1,0.8081341312944625,Brazil_Northeast,Brazil_North},{1,1.382971108078345,Brazil_Northeast,Brazil_Southeast},{1,0.45018958246142105,Brazil_Northeast,Brazil_Southeast},{1,1.2314589240421192,Brazil_Northeast,Brazil_Southeast},{1,1.371794327294846,Brazil_Northeast,Brazil_Southeast},{1,1.638578542067859,Brazil_Northeast,Brazil_Southeast},{1,1.537770659344787,Brazil_Northeast,Brazil_Southeast},{1,1.812813517172369,Brazil_Northeast,Caribbean},{1,1.1523734258442502,SouthAmerica,CentralAmerica},{1,1.082704295049104,SouthAmerica,CentralAmerica},{1,10.228788710702949,SouthEastAsia,Micronesia},{1,0.4797491881581768,Brazil_Northeast,SouthAmerica},{1,1.0647826163743257,Caribbean,SouthAmerica},{1,1.9459325084310657,Brazil_Northeast,SouthAmerica},{1,1.5377955398712053,Brazil_Northeast,Brazil_North},{1,1.8989940452643108,Brazil_Northeast,Caribbean},{1,1.6738093427931289,Brazil_Northeast,CentralAmerica},{1,2.0757528871315856,SouthAmerica,Brazil_North},{1,1.1385367620699842,SouthAmerica,Caribbean},{1,0.7883631799575803,SouthAmerica,Brazil_Southeast},{1,2.2162761552904806,Brazil_Northeast,SouthAmerica},{1,2.227778952107778,Brazil_Northeast,Brazil_Southeast},{1,2.668620194465797,Polynesia,Brazil_Northeast},{1,6.8746998967275275,SouthEastAsia,Caribbean},{1,6.020779521985183,Caribbean,Polynesia}} 28
