# BEAST v1.8.4
# Generated Wed Apr 26 11:21:21 BST 2017 [seed=1493202069476]
# ZIKV.ZiBRA_no3Rio-Pardis_noFlorida-4_Mexico_Chiu.allGenBank.UCLN-Skyline.1500.completehistory_asymRegion.xml
state	totalChangeCount	completeHistory_1
0	49.0	{{1,0.3797629497275191,SouthAmerica,Caribbean},{1,0.7790957352133643,Caribbean,SouthAmerica},{1,1.0136365155936828,Caribbean,SouthAmerica},{1,1.0083497853658343,Caribbean,SouthAmerica},{1,0.812470640638171,SouthAmerica,CentralAmerica},{1,1.356990347019559,Brazil_Northeast,Brazil_North},{1,1.8436495450710124,SouthAmerica,Brazil_North},{1,1.323477742170796,Brazil_Northeast,Brazil_North},{1,1.5843262926419264,Brazil_Northeast,Brazil_Southeast},{1,10.14867325984332,SouthEastAsia,Micronesia},{1,1.5075729973582115,Brazil_Southeast,Caribbean},{1,1.2689264000692093,Brazil_Northeast,Brazil_Southeast},{1,0.8458750502361533,Caribbean,Brazil_Southeast},{1,0.6715751763338524,Caribbean,Brazil_Southeast},{1,0.9135989304015731,Caribbean,Brazil_Southeast},{1,0.69883124877771,Brazil_Northeast,Brazil_Southeast},{1,1.0907963115368262,SouthAmerica,Caribbean},{1,0.5340918910100079,Brazil_Southeast,Caribbean},{1,0.4951424976625809,Brazil_Southeast,Brazil_North},{1,1.2239216046467267,Brazil_Northeast,Brazil_North},{1,1.9348813110129095,Brazil_Southeast,Brazil_North},{1,1.4455882431987033,Brazil_Northeast,Brazil_North},{1,0.5051284123515749,Brazil_Northeast,Brazil_Southeast},{1,0.9309011188363527,Brazil_Southeast,Brazil_Northeast},{1,0.6273109226799928,Brazil_Southeast,Brazil_Northeast},{1,0.8113390999863868,SouthAmerica,Brazil_Southeast},{1,0.9098270378739319,Caribbean,Brazil_Southeast},{1,1.6373030880894364,SouthAmerica,Caribbean},{1,2.2437504093351417,Brazil_Northeast,SouthAmerica},{1,1.9091489499862206,Brazil_Southeast,CentralAmerica},{1,2.2155533163679015,Brazil_Northeast,Brazil_Southeast},{1,2.462486756036891,Brazil_Northeast,Brazil_Southeast},{1,1.8297674416238765,Caribbean,Brazil_Northeast},{1,2.4437410831787245,Brazil_Northeast,Caribbean},{1,1.0519479391181006,Brazil_Southeast,Brazil_North},{1,2.323834668235579,Brazil_Northeast,Brazil_Southeast},{1,1.9215005112459578,Brazil_Northeast,Brazil_Southeast},{1,0.8290652449178013,Caribbean,CentralAmerica},{1,1.3738779098089544,SouthAmerica,Caribbean},{1,1.1554113407573159,SouthAmerica,CentralAmerica},{1,1.734274380200971,Brazil_Northeast,SouthAmerica},{1,0.9159984887938628,Brazil_Northeast,Brazil_Southeast},{1,1.564190038961332,Brazil_Northeast,Brazil_Southeast},{1,1.05188997957162,Brazil_Northeast,SouthAmerica},{1,1.8002496881304708,Brazil_Northeast,Brazil_Southeast},{1,1.4578324518501597,Brazil_Northeast,Brazil_Southeast},{1,1.3563283751166804,Brazil_Northeast,Caribbean},{1,2.954851121177023,Polynesia,Brazil_Northeast},{1,4.607315805883255,SouthEastAsia,Polynesia}} 49
5000	53.0	{{1,1.2251357915300805,Brazil_Northeast,Brazil_Southeast},{1,0.644649755905034,SouthAmerica,Caribbean},{1,1.023570573627589,Brazil_Southeast,SouthAmerica},{1,0.8514020181339881,Caribbean,SouthAmerica},{1,1.255852921015113,Brazil_Northeast,SouthAmerica},{1,0.9225267293038869,Caribbean,SouthAmerica},{1,0.9800900713344117,SouthAmerica,CentralAmerica},{1,1.5850947284779444,Brazil_Northeast,Brazil_Southeast},{1,1.2745735308727106,Brazil_Northeast,Brazil_North},{1,1.326840893830566,SouthAmerica,Brazil_North},{1,1.218711948235442,Brazil_Northeast,Brazil_North},{1,1.5976287372403597,Brazil_Northeast,Brazil_Southeast},{1,5.404654131348909,Polynesia,SouthEastAsia},{1,11.251582144243057,SouthEastAsia,Micronesia},{1,1.6049185890871658,Brazil_Northeast,Brazil_Southeast},{1,0.6250645375242739,Caribbean,Brazil_Southeast},{1,0.8680216620476027,Caribbean,Brazil_Southeast},{1,1.0768193459016437,Caribbean,Brazil_Southeast},{1,0.6274828732834021,Brazil_Northeast,Brazil_Southeast},{1,1.4778207061430813,Brazil_Northeast,Brazil_Southeast},{1,0.6088175677955274,SouthAmerica,Caribbean},{1,0.8436968201038596,Brazil_Northeast,Caribbean},{1,0.4612958869327397,Brazil_Southeast,Brazil_North},{1,1.3941269672312433,Brazil_Northeast,Brazil_North},{1,0.6630331373579714,Brazil_Northeast,Brazil_North},{1,0.6903206317300874,Brazil_Northeast,Brazil_North},{1,1.551417388531489,Brazil_Northeast,Brazil_Southeast},{1,1.4051040123089378,Brazil_Southeast,Brazil_Northeast},{1,0.9515687391690705,Brazil_Southeast,Brazil_Northeast},{1,1.802347513832755,Caribbean,Brazil_Northeast},{1,2.6380805165843326,Brazil_Northeast,SouthAmerica},{1,2.0646188973256554,SouthAmerica,Caribbean},{1,1.5661232460590697,Brazil_Northeast,Brazil_Southeast},{1,1.8528471021674968,Brazil_Northeast,Brazil_Southeast},{1,0.9765092859778335,Brazil_Northeast,Brazil_North},{1,0.8085846344224368,Brazil_Northeast,Brazil_Southeast},{1,0.9467562677175272,Caribbean,CentralAmerica},{1,1.2277336067577118,SouthAmerica,Caribbean},{1,1.049916675931474,SouthAmerica,CentralAmerica},{1,1.571253728928042,Brazil_Northeast,SouthAmerica},{1,1.7961860325879604,Brazil_Northeast,Brazil_Southeast},{1,1.4763830654005357,Brazil_Northeast,Brazil_Southeast},{1,1.4994742709391033,Caribbean,Brazil_Southeast},{1,1.6200194492427187,Brazil_Northeast,Caribbean},{1,1.684983275675605,Brazil_Northeast,SouthAmerica},{1,1.7287474135556784,Brazil_Northeast,CentralAmerica},{1,1.990094095337732,Brazil_Northeast,Brazil_Southeast},{1,0.9955046523013469,SouthAmerica,Brazil_Southeast},{1,0.7709517271138709,Caribbean,Brazil_Southeast},{1,1.43159000288232,SouthAmerica,Caribbean},{1,1.9555812549953502,Brazil_Northeast,SouthAmerica},{1,2.8521828296374188,Polynesia,Brazil_Northeast},{1,10.98314620910775,SouthEastAsia,Polynesia}} 53
10000	51.0	{{1,1.6279115060107516,Brazil_Northeast,Brazil_Southeast},{1,0.37729499194217797,SouthAmerica,Caribbean},{1,0.7845732531707991,Caribbean,SouthAmerica},{1,0.8659983410000349,Caribbean,SouthAmerica},{1,1.0238004641765357,Brazil_Southeast,SouthAmerica},{1,0.9122529983880963,SouthAmerica,CentralAmerica},{1,1.6344107502775402,Brazil_Northeast,Caribbean},{1,1.974141825906693,Brazil_Northeast,Brazil_Southeast},{1,1.8807220852104793,Brazil_Northeast,Caribbean},{1,1.326135643953515,Brazil_Northeast,Brazil_North},{1,1.2895061896612636,SouthAmerica,Brazil_North},{1,1.3055626865076009,Brazil_Northeast,Brazil_North},{1,12.269795880042448,SouthEastAsia,Micronesia},{1,0.7128802244439518,Brazil_Northeast,Brazil_Southeast},{1,1.2007698269692233,Caribbean,Brazil_Southeast},{1,0.8700740882761258,Brazil_Northeast,Brazil_Southeast},{1,1.8921830089122462,Brazil_Northeast,Brazil_Southeast},{1,1.206372026944442,SouthAmerica,Caribbean},{1,0.9480318154631604,Brazil_Northeast,Caribbean},{1,0.7851434577619526,Brazil_Southeast,Brazil_North},{1,1.5085922678241968,Brazil_Northeast,Brazil_North},{1,1.6727295162287485,Brazil_Northeast,Brazil_North},{1,1.5914624914057827,Brazil_Northeast,Brazil_North},{1,0.6718013205561467,Brazil_Northeast,Brazil_Southeast},{1,0.8375622238015522,Brazil_Southeast,Brazil_Northeast},{1,0.9149186155298068,Brazil_Southeast,Brazil_Northeast},{1,0.9713808530120085,Brazil_Northeast,Brazil_Southeast},{1,1.5027876848256785,Brazil_Southeast,Brazil_Northeast},{1,1.6332690111141859,Brazil_Northeast,Brazil_Southeast},{1,1.5915155325416592,SouthAmerica,Brazil_Southeast},{1,0.840289024786829,Caribbean,Brazil_Southeast},{1,1.040661505913806,Caribbean,Brazil_Southeast},{1,1.419341615184131,SouthAmerica,Caribbean},{1,2.033319881220403,Brazil_Northeast,SouthAmerica},{1,2.133352924535835,Brazil_Northeast,Brazil_Southeast},{1,2.222489277394485,Brazil_Northeast,CentralAmerica},{1,1.3510173967393695,Brazil_Northeast,Brazil_Southeast},{1,1.1934858339625902,Brazil_Northeast,Brazil_Southeast},{1,1.670093459184644,Brazil_Northeast,Brazil_Southeast},{1,1.1930685474248488,SouthAmerica,CentralAmerica},{1,0.6854366828291566,Caribbean,CentralAmerica},{1,1.3829416461009398,SouthAmerica,Caribbean},{1,1.8081355297570267,Brazil_Northeast,SouthAmerica},{1,2.191476176114422,Brazil_Northeast,Brazil_Southeast},{1,1.5776259295886892,Brazil_Southeast,Caribbean},{1,1.8396131258024606,Brazil_Northeast,Brazil_Southeast},{1,0.8471667138542657,Brazil_Northeast,SouthAmerica},{1,1.825530463750237,Brazil_Northeast,Brazil_North},{1,1.9345152855540233,Brazil_Northeast,Brazil_Southeast},{1,2.880369122884866,Polynesia,Brazil_Northeast},{1,4.13458208937498,SouthEastAsia,Polynesia}} 51
15000	52.0	{{1,1.0433255422465701,SouthAmerica,Caribbean},{1,0.8756630164782095,Caribbean,SouthAmerica},{1,1.1143472166673467,Caribbean,SouthAmerica},{1,0.9061580411954406,Caribbean,SouthAmerica},{1,1.0726429624033456,SouthAmerica,CentralAmerica},{1,0.9807446855441757,SouthAmerica,CentralAmerica},{1,0.9808159607445793,Brazil_Northeast,Brazil_Southeast},{1,1.2498242919478912,Brazil_Northeast,Brazil_North},{1,1.8022474421059476,SouthAmerica,Brazil_North},{1,1.1600656626553822,Brazil_Northeast,Brazil_North},{1,1.610339880230958,Brazil_Northeast,Brazil_Southeast},{1,11.992464975261175,SouthEastAsia,Polynesia},{1,7.9708758730917655,Polynesia,SouthEastAsia},{1,9.532251386420072,SouthEastAsia,Micronesia},{1,0.9955082994869099,Brazil_Northeast,Brazil_Southeast},{1,0.6126644295410656,Caribbean,Brazil_Southeast},{1,0.9775057866992034,Caribbean,Brazil_Southeast},{1,1.9094381786149635,Brazil_Northeast,SouthAmerica},{1,1.5223736275007935,SouthAmerica,Brazil_Southeast},{1,1.0033267523646323,SouthAmerica,Caribbean},{1,1.725856199235623,Brazil_Southeast,Caribbean},{1,0.44363892843231384,Brazil_Southeast,Brazil_North},{1,1.9661194295399733,Brazil_Northeast,Brazil_North},{1,0.71409149658733,Brazil_Southeast,Brazil_North},{1,0.8623511504652198,Brazil_Northeast,Brazil_North},{1,0.8033511314314496,Brazil_Northeast,Brazil_Southeast},{1,0.8170360680084765,Brazil_Southeast,Brazil_Northeast},{1,1.0967863153693393,Brazil_Southeast,Brazil_Northeast},{1,1.6221741521807178,Brazil_Northeast,Brazil_Southeast},{1,1.7618673945324663,Brazil_Southeast,Brazil_North},{1,2.349176507635641,Brazil_Northeast,Brazil_Southeast},{1,0.5728246528505512,SouthAmerica,Brazil_Southeast},{1,0.7787684003748081,Caribbean,Brazil_Southeast},{1,1.811336196461348,SouthAmerica,Caribbean},{1,2.0605802091071204,Brazil_Northeast,SouthAmerica},{1,1.8696887393803028,Brazil_Southeast,CentralAmerica},{1,2.1934568103874175,Brazil_Northeast,Brazil_Southeast},{1,1.5647292552774719,Brazil_Northeast,Brazil_Southeast},{1,1.7506222353196246,Brazil_Northeast,Caribbean},{1,1.73545076570368,Brazil_Northeast,SouthAmerica},{1,0.735282927915017,Brazil_Northeast,Brazil_Southeast},{1,0.7618675535913668,Caribbean,CentralAmerica},{1,1.3461491329878474,SouthAmerica,Caribbean},{1,0.9865879063702097,SouthAmerica,CentralAmerica},{1,1.8072495170481135,Brazil_Northeast,SouthAmerica},{1,1.4758802407948541,Brazil_Northeast,Brazil_Southeast},{1,1.836187842753599,Brazil_Northeast,Brazil_Southeast},{1,2.609270287244678,Brazil_Northeast,Brazil_Southeast},{1,2.657692387986052,Caribbean,Brazil_Northeast},{1,1.8279195750642239,Caribbean,Brazil_Northeast},{1,2.8284092540035632,Polynesia,Caribbean},{1,6.118732289118378,SouthEastAsia,Polynesia}} 52
20000	54.0	{{1,1.029350647370832,SouthAmerica,Caribbean},{1,0.7888659227292159,Caribbean,SouthAmerica},{1,1.0098978721151197,Caribbean,SouthAmerica},{1,1.0417812030495857,SouthAmerica,CentralAmerica},{1,0.7361018767058694,Brazil_Northeast,Brazil_Southeast},{1,1.7087201624575417,Brazil_Southeast,Brazil_Northeast},{1,1.2604022350337742,Brazil_Northeast,Brazil_North},{1,1.2493522732314233,SouthAmerica,Brazil_North},{1,1.1697402460603121,Brazil_Northeast,Brazil_North},{1,1.6081939482033958,Brazil_Northeast,Brazil_Southeast},{1,12.450610044205446,Micronesia,Polynesia},{1,7.137857015167623,Polynesia,SouthEastAsia},{1,3.7532309763712366,Polynesia,SouthEastAsia},{1,9.303060805064396,Micronesia,SouthEastAsia},{1,0.6479265972106828,Brazil_Southeast,Caribbean},{1,0.6228658756670509,Brazil_Northeast,Brazil_Southeast},{1,0.7904502153677312,Caribbean,Brazil_Southeast},{1,0.6896959357842024,Caribbean,Brazil_Southeast},{1,0.6361725706545406,Caribbean,Brazil_Southeast},{1,0.7625099164765399,Caribbean,Brazil_Southeast},{1,1.1500806353430235,Caribbean,Brazil_Southeast},{1,1.8680974948382814,Brazil_Northeast,Brazil_Southeast},{1,1.1521767110071954,SouthAmerica,Caribbean},{1,1.264083480721967,Brazil_Southeast,Caribbean},{1,0.4564034416565712,Brazil_Southeast,Brazil_North},{1,1.3117233599980689,Brazil_Southeast,Brazil_Northeast},{1,1.0488339944935738,Brazil_Northeast,Brazil_North},{1,0.7648844842529906,Brazil_Northeast,Brazil_North},{1,0.8532452639729194,Brazil_Northeast,Brazil_Southeast},{1,1.2028985825324487,Brazil_Southeast,Brazil_Northeast},{1,0.9822980668710275,Brazil_Southeast,Brazil_Northeast},{1,1.8710740446188898,Caribbean,Brazil_Northeast},{1,2.553597031832211,Brazil_Northeast,Caribbean},{1,1.544058755198734,Brazil_Northeast,Brazil_Southeast},{1,1.033550739132803,SouthAmerica,CentralAmerica},{1,0.8406642206734263,Caribbean,CentralAmerica},{1,1.082764951991524,SouthAmerica,Caribbean},{1,1.6430357354766327,Brazil_Northeast,SouthAmerica},{1,1.377634668674803,Brazil_Northeast,Brazil_Southeast},{1,1.6558034396521937,Brazil_Northeast,Brazil_Southeast},{1,1.3850664823157177,SouthAmerica,Caribbean},{1,1.4758201209785575,Brazil_Southeast,SouthAmerica},{1,1.7347804173243846,Brazil_Northeast,Brazil_Southeast},{1,1.0611308495673701,Brazil_Northeast,SouthAmerica},{1,0.742871745892488,Brazil_Southeast,Brazil_North},{1,1.9012068270464886,Brazil_Southeast,CentralAmerica},{1,1.7166998569498915,Brazil_North,Brazil_Northeast},{1,1.3012837015995629,SouthAmerica,Caribbean},{1,0.5244191784514551,SouthAmerica,Brazil_Southeast},{1,1.8809087696306808,Brazil_North,SouthAmerica},{1,1.9826032866634948,Brazil_Southeast,Brazil_North},{1,2.2185585600014823,Brazil_Northeast,Brazil_Southeast},{1,2.8407666004558307,Polynesia,Brazil_Northeast},{1,9.65906181240497,Micronesia,Polynesia}} 54
25000	59.0	{{1,0.6661940271491725,SouthAmerica,Caribbean},{1,1.308226716570868,Caribbean,SouthAmerica},{1,0.9262148683943945,Caribbean,SouthAmerica},{1,1.1183723020043992,Caribbean,SouthAmerica},{1,1.2613110750852308,SouthAmerica,CentralAmerica},{1,1.553563597666785,Brazil_Northeast,Caribbean},{1,1.9866988064213835,Brazil_Northeast,Brazil_Southeast},{1,1.8343265108644944,Brazil_Northeast,Caribbean},{1,1.3606093313065095,Brazil_Northeast,Brazil_North},{1,1.56666132013299,SouthAmerica,Brazil_North},{1,1.3110065287343056,Brazil_Northeast,Brazil_North},{1,1.5907448300807054,Brazil_Northeast,Brazil_Southeast},{1,19.546714341058713,SouthEastAsia,SouthAmerica},{1,18.43803750214404,SouthAmerica,SouthEastAsia},{1,17.099970933933385,SouthEastAsia,Caribbean},{1,15.875391074532518,Caribbean,CentralAmerica},{1,13.588571972938894,CentralAmerica,Micronesia},{1,1.270581240176721,Brazil_Southeast,Caribbean},{1,0.30945826400193654,Brazil_Southeast,Caribbean},{1,1.470399141324817,Brazil_Northeast,Brazil_Southeast},{1,1.4724490843701838,Brazil_Southeast,Brazil_North},{1,0.6520321625097515,Brazil_North,Brazil_Southeast},{1,0.5761678357269286,Caribbean,Brazil_Southeast},{1,0.7609267864295108,Caribbean,Brazil_Southeast},{1,0.5352758303279461,Brazil_Northeast,Brazil_Southeast},{1,1.8251738226309406,Brazil_Northeast,Brazil_Southeast},{1,0.5767522517704633,SouthAmerica,Caribbean},{1,0.6017556793778486,Brazil_Southeast,Caribbean},{1,0.7031234692954476,Brazil_Southeast,Brazil_North},{1,1.948996879515854,Brazil_Northeast,Brazil_North},{1,0.6309903953465281,Brazil_Southeast,Brazil_North},{1,1.7198822295027123,Brazil_Northeast,Brazil_North},{1,1.0343301281684703,Brazil_Northeast,Brazil_Southeast},{1,1.0529670100437714,Brazil_Southeast,Brazil_Northeast},{1,2.0827013960159424,Brazil_Northeast,Brazil_Southeast},{1,0.8505879266466587,Brazil_Northeast,Brazil_Southeast},{1,0.7900104930414955,Caribbean,CentralAmerica},{1,1.257488603541819,SouthAmerica,Caribbean},{1,1.2605362902651045,SouthAmerica,CentralAmerica},{1,1.8536071234367557,Brazil_Northeast,SouthAmerica},{1,1.5108033792111044,Brazil_Northeast,Brazil_Southeast},{1,1.6044073017860316,Brazil_Northeast,Brazil_Southeast},{1,1.9551526472567111,Brazil_Northeast,SouthAmerica},{1,1.4198108194598211,Caribbean,Brazil_Southeast},{1,1.5542386191166593,Caribbean,Brazil_Southeast},{1,1.701459276453935,Brazil_Northeast,Caribbean},{1,1.6938290763205803,Brazil_Northeast,Brazil_Southeast},{1,0.5379223313724044,Caribbean,Brazil_Southeast},{1,1.187099718183531,Caribbean,Brazil_Southeast},{1,1.7526096289530186,SouthAmerica,Caribbean},{1,2.0018467196824954,Brazil_Northeast,SouthAmerica},{1,1.6703530080770588,SouthAmerica,Brazil_Southeast},{1,2.018929414289243,Brazil_Northeast,SouthAmerica},{1,1.8816657465346553,Brazil_Northeast,Brazil_Southeast},{1,1.938359466598022,Brazil_Northeast,CentralAmerica},{1,1.5397832965419145,Brazil_Southeast,Brazil_North},{1,2.3420850816544156,Brazil_Northeast,Brazil_Southeast},{1,2.954657980464367,Polynesia,Brazil_Northeast},{1,7.513375627088645,SouthEastAsia,Polynesia}} 59
30000	54.0	{{1,0.3946915797776648,SouthAmerica,Caribbean},{1,1.0382368301429177,Caribbean,SouthAmerica},{1,0.931264765084325,Caribbean,SouthAmerica},{1,0.9983638016471276,Brazil_Southeast,SouthAmerica},{1,0.8829141847485491,SouthAmerica,CentralAmerica},{1,1.0462318095744167,SouthAmerica,CentralAmerica},{1,1.7539119009401487,Brazil_Northeast,Brazil_Southeast},{1,1.3777690493611352,Brazil_Northeast,Brazil_North},{1,1.5691386410045862,SouthAmerica,Brazil_North},{1,1.311007156473847,Brazil_Northeast,Brazil_North},{1,2.0914218038041916,Brazil_Northeast,SouthAmerica},{1,1.5963640939745247,Brazil_Northeast,Brazil_Southeast},{1,12.177781295569703,SouthEastAsia,Brazil_Northeast},{1,11.489335931245684,Brazil_Northeast,Brazil_North},{1,10.900614670263284,Brazil_North,SouthAmerica},{1,9.397358460878905,SouthAmerica,Micronesia},{1,0.945851435394557,Brazil_Southeast,Caribbean},{1,0.9989366709131118,Brazil_Northeast,Brazil_Southeast},{1,0.49699784344475934,Caribbean,Brazil_Southeast},{1,0.7491357580834621,Brazil_Northeast,Brazil_Southeast},{1,1.6977569281952334,Brazil_Northeast,Brazil_Southeast},{1,0.9139671547341242,SouthAmerica,Caribbean},{1,0.6715945743176405,Brazil_Southeast,Caribbean},{1,0.7413437515984352,Brazil_Southeast,Brazil_North},{1,1.7185269252260853,Brazil_Northeast,Brazil_North},{1,0.7287264885283331,Brazil_Southeast,Brazil_North},{1,1.3114857399668787,Brazil_Northeast,Brazil_North},{1,1.070103096367884,Brazil_Northeast,Brazil_Southeast},{1,0.4993905297107658,Brazil_Southeast,Brazil_Northeast},{1,2.33855072171557,Brazil_Northeast,Brazil_Southeast},{1,1.9609294896178175,SouthAmerica,Caribbean},{1,1.2793583366116061,Caribbean,Brazil_Southeast},{1,0.8119662426067659,Caribbean,Brazil_Southeast},{1,1.2844092675335004,SouthAmerica,Caribbean},{1,2.3196928210666075,Brazil_Northeast,SouthAmerica},{1,2.0278752973760317,Brazil_Northeast,Brazil_Southeast},{1,1.7033389283473626,Brazil_Northeast,Brazil_North},{1,1.5420346676660652,Brazil_Southeast,Caribbean},{1,1.856738149331928,Brazil_Northeast,Brazil_Southeast},{1,0.9124648687495127,Brazil_Northeast,SouthAmerica},{1,1.4258014086979267,Brazil_Northeast,Brazil_Southeast},{1,0.8927217478968015,Caribbean,CentralAmerica},{1,1.228090359086622,SouthAmerica,Caribbean},{1,1.0725158246420952,SouthAmerica,CentralAmerica},{1,1.8842937267299489,Brazil_Northeast,SouthAmerica},{1,1.836638740975133,Brazil_Northeast,Brazil_Southeast},{1,1.7108306282234147,Brazil_Northeast,Brazil_Southeast},{1,1.773245823418738,Brazil_Northeast,CentralAmerica},{1,1.4802219605079765,Brazil_Northeast,Brazil_Southeast},{1,2.1001983905418693,Brazil_Northeast,Brazil_Southeast},{1,1.7825821522708487,Caribbean,Brazil_Northeast},{1,2.2893773349509043,Brazil_Northeast,Caribbean},{1,3.0171572989280073,Polynesia,Brazil_Northeast},{1,4.838678272543574,SouthEastAsia,Polynesia}} 54
35000	55.0	{{1,1.0692767695490535,SouthAmerica,Caribbean},{1,1.0485171189237477,Caribbean,SouthAmerica},{1,0.9988904300037084,Caribbean,SouthAmerica},{1,1.0735682739521055,Caribbean,SouthAmerica},{1,1.156691710419892,SouthAmerica,CentralAmerica},{1,0.8104082061089433,Brazil_Northeast,Brazil_Southeast},{1,1.2571382959349917,Brazil_Northeast,Brazil_North},{1,1.3267779531362494,SouthAmerica,Brazil_North},{1,1.2070847895757533,Brazil_Northeast,Brazil_North},{1,1.678302192954071,Brazil_Northeast,Brazil_Southeast},{1,8.253027775175632,SouthEastAsia,Micronesia},{1,5.9466348418014086,Micronesia,SouthEastAsia},{1,1.7678590967279402,Brazil_Southeast,SouthAmerica},{1,1.5741522812216147,SouthAmerica,Caribbean},{1,1.5574114653229076,Brazil_Northeast,Brazil_Southeast},{1,1.3574965328872197,Caribbean,Brazil_Southeast},{1,1.5448537833723692,Brazil_Northeast,Brazil_Southeast},{1,0.7997749432927275,Brazil_Northeast,Brazil_Southeast},{1,0.9283714365378253,SouthAmerica,Caribbean},{1,1.5468573033808672,Brazil_Southeast,Caribbean},{1,0.5451818464070938,Brazil_Southeast,Brazil_North},{1,0.841224098350198,Brazil_Northeast,Brazil_Southeast},{1,0.6401604229318973,Brazil_Southeast,Brazil_North},{1,1.2671712005466258,Brazil_Southeast,Brazil_North},{1,1.4088705860343043,Brazil_Northeast,Brazil_North},{1,0.9542885464848223,Brazil_Northeast,Brazil_Southeast},{1,1.219888444213196,Brazil_Southeast,Brazil_Northeast},{1,1.4560948854270697,Brazil_Northeast,Brazil_Southeast},{1,1.9485603104782108,Brazil_Northeast,CentralAmerica},{1,1.7102435949587975,Brazil_Northeast,Brazil_Southeast},{1,0.9154693008466378,Caribbean,Brazil_Southeast},{1,1.9206278998941302,SouthAmerica,Caribbean},{1,1.3573647765756267,SouthAmerica,Caribbean},{1,0.7804792889306469,Caribbean,Brazil_Southeast},{1,2.1534514805715714,Brazil_Northeast,SouthAmerica},{1,0.8463274206576943,Brazil_Northeast,SouthAmerica},{1,1.530130859853894,Brazil_Southeast,Caribbean},{1,2.014210378971184,Brazil_Northeast,Brazil_Southeast},{1,1.5067485243106313,Brazil_Northeast,Brazil_Southeast},{1,1.9124341734725716,Brazil_Northeast,Brazil_Southeast},{1,0.7178993823721372,Caribbean,CentralAmerica},{1,1.078207034134579,SouthAmerica,Caribbean},{1,1.4273394987235148,SouthAmerica,CentralAmerica},{1,1.7114849433488668,Brazil_Northeast,SouthAmerica},{1,1.6314032632075972,Brazil_Northeast,Brazil_Southeast},{1,2.1345342342647506,Brazil_Northeast,Brazil_Southeast},{1,1.8021375350996849,Brazil_Northeast,Brazil_Southeast},{1,0.970611688403323,Brazil_Southeast,Brazil_North},{1,1.7082544935990664,Brazil_Northeast,Brazil_Southeast},{1,1.9263224792122615,Caribbean,Brazil_Southeast},{1,1.91086894181023,Brazil_Southeast,Brazil_Northeast},{1,2.6134187867010583,Brazil_Northeast,Caribbean},{1,2.845178715438375,Polynesia,Brazil_Northeast},{1,5.868967933839353,SouthEastAsia,Polynesia},{1,14.109551743103285,Micronesia,SouthEastAsia}} 55
