# BEAST v1.8.4
# Generated Thu Apr 27 13:56:33 BST 2017 [seed=1493297792598]
# ZIKV.ZiBRA_no3Rio-Pardis_noFlorida-4_Mexico_Chiu.allGenBank.UCLN-Skyline.1500.completehistory_asymRegion.sub7.n10.xml
state	totalChangeCount	completeHistory_1
0	21.0	{{1,1.1242277126495193,Brazil_Northeast,Brazil_North},{1,1.3434849353109257,SouthAmerica,Brazil_North},{1,1.2904738311724624,Brazil_North,Brazil_Northeast},{1,1.2982635321031997,Brazil_Northeast,Brazil_Southeast},{1,1.7796297375993158,Brazil_North,Brazil_Southeast},{1,0.6849081868050887,Brazil_North,Brazil_Southeast},{1,1.2403659707374404,SouthAmerica,Caribbean},{1,0.717059270816245,Brazil_North,Caribbean},{1,0.7399611567847901,SouthAmerica,CentralAmerica},{1,0.9555937359517832,SouthAmerica,CentralAmerica},{1,13.600887460243886,SouthEastAsia,Micronesia},{1,1.5275212367242004,Brazil_Southeast,SouthAmerica},{1,1.8818686273216776,Brazil_North,Brazil_Southeast},{1,1.8432142511898963,Brazil_North,CentralAmerica},{1,1.9725756061798807,Brazil_North,SouthAmerica},{1,2.263720045480398,Brazil_Northeast,Brazil_North},{1,1.6659724579751065,Brazil_Northeast,SouthAmerica},{1,1.4621707176990286,Brazil_Southeast,Caribbean},{1,2.2317548737934905,Brazil_Northeast,Brazil_Southeast},{1,2.638521718923491,Polynesia,Brazil_Northeast},{1,3.9893105771519113,SouthEastAsia,Polynesia}} 21
5000	23.0	{{1,0.7998503350911612,Brazil_Northeast,Brazil_North},{1,1.6777527452639585,SouthAmerica,Brazil_North},{1,1.3034780437646516,Brazil_North,Brazil_Northeast},{1,1.5738315304842065,Brazil_Northeast,Brazil_Southeast},{1,1.4775556918156956,Brazil_North,Brazil_Southeast},{1,0.7352622664460183,Brazil_North,Brazil_Southeast},{1,1.4216506646760987,SouthAmerica,Caribbean},{1,1.3639495685172918,Brazil_North,Caribbean},{1,0.7365188598925716,SouthAmerica,CentralAmerica},{1,0.82437805827082,SouthAmerica,CentralAmerica},{1,16.937083078616663,SouthEastAsia,Micronesia},{1,0.9535051269862652,Brazil_Southeast,Brazil_North},{1,0.8328680926699166,Brazil_North,SouthAmerica},{1,1.9734251560515768,SouthAmerica,CentralAmerica},{1,2.0386318009755895,SouthAmerica,Brazil_Southeast},{1,2.188352588342256,SouthAmerica,Brazil_North},{1,2.5519776198775785,Brazil_Northeast,SouthAmerica},{1,1.709445720975867,Brazil_Southeast,Caribbean},{1,2.1664159536664327,Brazil_Northeast,Brazil_Southeast},{1,1.788548623661967,Brazil_Northeast,SouthAmerica},{1,2.039554185794709,Brazil_Northeast,Brazil_North},{1,2.9759940881778726,Polynesia,Brazil_Northeast},{1,4.894108344576871,SouthEastAsia,Polynesia}} 23
10000	27.0	{{1,0.9699350999691819,Brazil_Northeast,Brazil_North},{1,1.3149502668169488,Brazil_North,Brazil_Northeast},{1,0.8198624859008299,Brazil_Northeast,Brazil_Southeast},{1,2.3153574786373436,Brazil_Northeast,Brazil_Southeast},{1,0.8113426934924834,Brazil_North,Brazil_Southeast},{1,1.2500003914093425,SouthAmerica,Caribbean},{1,1.3512438470605184,Brazil_North,Caribbean},{1,0.8872697974103305,SouthAmerica,CentralAmerica},{1,1.254939430069295,SouthAmerica,CentralAmerica},{1,15.028648009059602,SouthEastAsia,Micronesia},{1,0.9251844157803382,Brazil_Southeast,SouthAmerica},{1,1.3835737296886381,Brazil_North,SouthAmerica},{1,11.394615478615966,Micronesia,SouthEastAsia},{1,4.4666265722528316,Polynesia,SouthEastAsia},{1,2.2065311973203556,Brazil_Northeast,Brazil_North},{1,1.9767503742855526,Brazil_North,SouthAmerica},{1,2.124428159549347,Brazil_Northeast,Brazil_North},{1,1.879167198922296,Brazil_Southeast,CentralAmerica},{1,2.169835631550392,Brazil_Northeast,Brazil_Southeast},{1,2.1674103388741526,Brazil_Northeast,Brazil_North},{1,1.8189504675922092,Brazil_Northeast,SouthAmerica},{1,1.3837035032422602,Brazil_Southeast,Caribbean},{1,2.273914316240046,Brazil_Northeast,Brazil_Southeast},{1,2.6495105530488874,Polynesia,Brazil_Northeast},{1,7.8084487286614985,Micronesia,Brazil_Northeast},{1,6.0091563791498945,Brazil_Northeast,Polynesia},{1,11.453327104462796,SouthEastAsia,Micronesia}} 27
15000	30.0	{{1,1.5587621346706004,Brazil_Northeast,Brazil_North},{1,1.3257532685853726,Brazil_North,Brazil_Northeast},{1,1.5042002202947504,Brazil_Northeast,Brazil_Southeast},{1,1.685179309190248,Brazil_North,Brazil_Southeast},{1,0.5788480407468021,Brazil_North,Brazil_Southeast},{1,0.8719133945947306,SouthAmerica,Caribbean},{1,1.1167960776677515,Brazil_North,Caribbean},{1,0.9847741507191952,SouthAmerica,CentralAmerica},{1,0.9231701414848048,SouthAmerica,CentralAmerica},{1,13.706810862896514,Brazil_North,SouthEastAsia},{1,13.214010516600448,SouthEastAsia,Brazil_Southeast},{1,12.113950107605875,Brazil_Southeast,Micronesia},{1,0.6848808513365494,Brazil_Southeast,SouthAmerica},{1,11.976454243206945,Brazil_North,Brazil_Northeast},{1,11.818701865653313,Brazil_Northeast,Micronesia},{1,10.516657738323538,Micronesia,Brazil_Southeast},{1,9.924965065013438,Brazil_Southeast,Micronesia},{1,6.699133340664418,Micronesia,SouthEastAsia},{1,1.76051595079021,Brazil_North,SouthAmerica},{1,1.7295830375734886,Brazil_North,SouthAmerica},{1,2.116842127045006,Brazil_Northeast,Brazil_North},{1,1.3860119188556326,Brazil_Southeast,Caribbean},{1,2.127328075606001,Brazil_Northeast,Brazil_Southeast},{1,1.8315632449273542,Brazil_Northeast,SouthAmerica},{1,1.9556499088634862,Brazil_North,CentralAmerica},{1,1.6728832113347547,Brazil_North,Brazil_Southeast},{1,2.0570984837529447,Brazil_Northeast,Brazil_North},{1,2.7347470919027583,Polynesia,Brazil_Northeast},{1,3.739186616259298,SouthEastAsia,Polynesia},{1,12.42237699784817,Brazil_North,SouthEastAsia}} 30
20000	29.0	{{1,1.387462529418193,Brazil_Northeast,Brazil_North},{1,0.6560919900011593,Brazil_Northeast,Brazil_North},{1,1.2907958027174498,Brazil_North,Brazil_Northeast},{1,0.7224772692060109,Brazil_Northeast,Brazil_Southeast},{1,1.3920859779254298,Brazil_Northeast,Brazil_Southeast},{1,0.6626674946976419,Brazil_Northeast,Brazil_Southeast},{1,0.6069968513620406,Brazil_North,Brazil_Southeast},{1,1.225046369673098,SouthAmerica,Caribbean},{1,0.6910792082763444,Brazil_Northeast,Caribbean},{1,1.0421087069640842,SouthAmerica,CentralAmerica},{1,1.2783424778695285,SouthAmerica,CentralAmerica},{1,1.8009624592184517,Brazil_Northeast,SouthAmerica},{1,1.2096227958260293,Brazil_North,SouthAmerica},{1,10.833171768251768,Micronesia,SouthEastAsia},{1,12.446622683798292,Micronesia,Brazil_Southeast},{1,8.669323714376494,Brazil_Southeast,SouthEastAsia},{1,1.876452168091607,Brazil_North,SouthAmerica},{1,2.224831948309759,Brazil_Northeast,Brazil_North},{1,1.9006563070306877,Brazil_Northeast,Brazil_Southeast},{1,2.1817799963727476,Brazil_Northeast,CentralAmerica},{1,1.5639126372207608,Brazil_Northeast,Brazil_North},{1,1.6512243907606245,Brazil_Southeast,Caribbean},{1,2.096122442719272,Brazil_Northeast,Brazil_Southeast},{1,1.8629870108064113,Brazil_Northeast,SouthAmerica},{1,1.8436858811942913,Brazil_Northeast,Brazil_North},{1,3.1915386506641785,Polynesia,SouthEastAsia},{1,3.180025450777957,SouthEastAsia,Brazil_Northeast},{1,4.013433490451058,SouthEastAsia,Polynesia},{1,9.476181831675449,Micronesia,SouthEastAsia}} 29
25000	31.0	{{1,1.573380856337461,Brazil_Northeast,Brazil_North},{1,0.5597770001625879,Brazil_Northeast,Brazil_North},{1,1.270640997734771,Brazil_Northeast,Brazil_North},{1,1.4589036710780219,Brazil_Northeast,Brazil_North},{1,1.4642528594962019,Brazil_Northeast,Brazil_North},{1,0.9652092901913448,Brazil_Northeast,Brazil_North},{1,1.5191272944695715,Brazil_Northeast,Brazil_North},{1,1.4820111868471941,Brazil_Northeast,Brazil_Southeast},{1,1.063761073896944,Brazil_Northeast,Brazil_Southeast},{1,0.7755251449402929,Brazil_Northeast,Brazil_Southeast},{1,1.1974296198443284,SouthAmerica,Caribbean},{1,0.5453692254660303,Brazil_Northeast,Caribbean},{1,0.722208117134575,SouthAmerica,CentralAmerica},{1,1.1462736050270974,SouthAmerica,CentralAmerica},{1,12.7970192134052,Brazil_Northeast,Brazil_North},{1,10.407273930178311,Brazil_North,Micronesia},{1,0.7082074933372379,Brazil_Southeast,SouthAmerica},{1,1.0410063197844535,Brazil_Northeast,SouthAmerica},{1,1.5191697716739063,Brazil_Northeast,SouthAmerica},{1,11.867100471641866,Brazil_Northeast,Brazil_Southeast},{1,6.692554389655749,Brazil_Southeast,SouthEastAsia},{1,1.8360874788591615,Brazil_Northeast,SouthAmerica},{1,1.6504491971389106,Brazil_Southeast,Caribbean},{1,2.0116256822883805,Brazil_Northeast,Brazil_Southeast},{1,0.962008742917551,Brazil_Northeast,Brazil_North},{1,1.7133819585870742,Brazil_Southeast,CentralAmerica},{1,2.127770550942187,Brazil_Northeast,Brazil_Southeast},{1,1.7884420334378293,Brazil_Northeast,SouthAmerica},{1,2.984547088075095,Polynesia,Brazil_Northeast},{1,4.803806947134063,SouthEastAsia,Polynesia},{1,13.694243351830883,Brazil_Northeast,SouthEastAsia}} 31
30000	26.0	{{1,1.2568751010080408,Brazil_Northeast,Brazil_North},{1,0.6892022320690281,Brazil_Southeast,Brazil_North},{1,1.2505908992668202,Brazil_Northeast,Brazil_North},{1,1.802925646634889,Brazil_Northeast,Brazil_Southeast},{1,1.1675250883317854,Brazil_Southeast,Brazil_North},{1,1.0215360885186207,Brazil_Northeast,Brazil_North},{1,1.6424961295494183,SouthAmerica,Brazil_North},{1,0.5630685498549979,Brazil_Northeast,Brazil_Southeast},{1,1.7986534978386222,Brazil_Northeast,Brazil_Southeast},{1,0.6856133228096923,SouthAmerica,Caribbean},{1,1.9781866713611893,Brazil_North,Caribbean},{1,1.1338774447533126,SouthAmerica,Brazil_Southeast},{1,0.9548823648860599,Brazil_Southeast,CentralAmerica},{1,1.135335545981959,SouthAmerica,CentralAmerica},{1,10.947018272282769,SouthEastAsia,Micronesia},{1,1.0397602791408427,Brazil_Southeast,SouthAmerica},{1,1.9471197840279928,Brazil_North,Brazil_Southeast},{1,2.3129780304269585,Brazil_Northeast,Brazil_North},{1,1.8156811259733134,Brazil_Northeast,SouthAmerica},{1,2.175679809108112,Brazil_Southeast,CentralAmerica},{1,2.2528001922860095,Brazil_Northeast,Brazil_Southeast},{1,2.219924319895899,Brazil_Northeast,SouthAmerica},{1,1.633565299306216,Brazil_Southeast,Caribbean},{1,2.724601786028586,Brazil_Northeast,Brazil_Southeast},{1,2.8964414041890048,Polynesia,Brazil_Northeast},{1,3.8165559356324277,SouthEastAsia,Polynesia}} 26
35000	27.0	{{1,1.302690811501369,Brazil_Northeast,Brazil_North},{1,1.3059563977945157,Brazil_Northeast,Brazil_North},{1,1.7971531245009837,Brazil_Northeast,Brazil_North},{1,1.7274440656150114,Brazil_Northeast,Brazil_North},{1,1.606122678308395,Brazil_Northeast,Brazil_North},{1,1.376306067924237,SouthAmerica,Brazil_North},{1,1.4991241487333835,Brazil_Northeast,Brazil_North},{1,0.3266622746338632,Brazil_North,Brazil_Northeast},{1,1.6942276852988372,Brazil_Northeast,Brazil_Southeast},{1,0.8381404798306836,Brazil_North,Brazil_Southeast},{1,1.4032517630188313,SouthAmerica,Caribbean},{1,0.7841103208372813,Brazil_Northeast,Caribbean},{1,1.3970810362979853,SouthAmerica,CentralAmerica},{1,0.9296842249938486,SouthAmerica,CentralAmerica},{1,16.845145779469117,Brazil_Southeast,Caribbean},{1,12.621391155600989,Caribbean,Micronesia},{1,0.5589669768458376,Brazil_Southeast,SouthAmerica},{1,2.09018628057733,Brazil_Northeast,SouthAmerica},{1,2.0032559218921326,Brazil_Northeast,CentralAmerica},{1,1.9180908551642508,Brazil_Northeast,Brazil_Southeast},{1,1.9879940207875546,Brazil_Northeast,SouthAmerica},{1,1.6662768974292486,Brazil_Southeast,Brazil_North},{1,1.4611767615653306,Brazil_Southeast,Caribbean},{1,2.614456037693419,Brazil_Northeast,Brazil_Southeast},{1,2.818181777214571,Polynesia,Brazil_Northeast},{1,7.1338275880297335,SouthEastAsia,Polynesia},{1,15.930537411321561,Brazil_Southeast,SouthEastAsia}} 27
40000	26.0	{{1,1.6664966824312304,Brazil_Northeast,SouthAmerica},{1,1.6276242601715536,SouthAmerica,Brazil_North},{1,1.1715477606340856,Brazil_Northeast,Brazil_North},{1,0.6792118491567489,Brazil_Northeast,Brazil_North},{1,1.136291808443032,Brazil_Northeast,Brazil_North},{1,1.1713205074757287,Brazil_Northeast,Brazil_North},{1,1.2242007987314945,SouthAmerica,Brazil_North},{1,1.8219679401261801,Brazil_Northeast,Brazil_Southeast},{1,0.553501208273276,Brazil_Northeast,Brazil_Southeast},{1,1.0460458062551339,Brazil_North,Brazil_Southeast},{1,0.9600701192691983,SouthAmerica,Caribbean},{1,0.9488811803147206,Brazil_Northeast,Caribbean},{1,0.7068674394319087,SouthAmerica,CentralAmerica},{1,0.8452046851098705,SouthAmerica,CentralAmerica},{1,1.4095519157612355,Brazil_Southeast,SouthAmerica},{1,1.5496196963492688,Brazil_Southeast,Caribbean},{1,2.2829997970025007,Brazil_Northeast,Brazil_Southeast},{1,1.984070418246558,Brazil_Northeast,Brazil_North},{1,2.0566389669823217,Brazil_Northeast,SouthAmerica},{1,1.6139878358113597,Brazil_Northeast,SouthAmerica},{1,1.5527458124736677,Brazil_Northeast,SouthAmerica},{1,1.4370237579563536,Brazil_Northeast,Brazil_Southeast},{1,1.8629529507861056,Brazil_Northeast,CentralAmerica},{1,2.801487740287264,Polynesia,Brazil_Northeast},{1,3.4358409733724544,SouthEastAsia,Polynesia},{1,14.963239432444139,Micronesia,SouthEastAsia}} 26
45000	26.0	{{1,1.3185185753289954,Brazil_Northeast,Brazil_North},{1,1.3037202495156164,Brazil_Northeast,Brazil_North},{1,1.8817726242663393,Brazil_Northeast,Brazil_North},{1,1.6651453152412978,Brazil_Northeast,Brazil_North},{1,1.1522880842664873,Brazil_Northeast,Brazil_North},{1,1.5690581825151637,SouthAmerica,Brazil_North},{1,0.5674019743815033,Brazil_Northeast,Brazil_Southeast},{1,2.021120176804102,Brazil_Northeast,Brazil_Southeast},{1,0.5875359192946509,Brazil_North,Brazil_Southeast},{1,0.7406097305787491,SouthAmerica,CentralAmerica},{1,0.6060653123147821,CentralAmerica,Caribbean},{1,1.8070451510852301,Brazil_Northeast,Caribbean},{1,1.3525460023394604,SouthAmerica,CentralAmerica},{1,1.0813147192752703,SouthAmerica,CentralAmerica},{1,14.562195963758636,SouthEastAsia,Micronesia},{1,1.011228433500889,Brazil_Southeast,SouthAmerica},{1,2.7088699271273073,Polynesia,SouthEastAsia},{1,1.578617525071009,Brazil_Southeast,Caribbean},{1,2.1926855830610252,Brazil_Northeast,Brazil_Southeast},{1,1.9397150120733333,Brazil_Northeast,Brazil_North},{1,1.8770217574403483,CentralAmerica,Brazil_Southeast},{1,2.0736514095757856,Brazil_Northeast,CentralAmerica},{1,1.9481578230712266,Brazil_Northeast,SouthAmerica},{1,1.8116206514796618,Brazil_Northeast,SouthAmerica},{1,2.650771708771747,Polynesia,Brazil_Northeast},{1,7.53160231162935,SouthEastAsia,Polynesia}} 26
